text,label,label_text
how are exchange rates determined?,32,exchange_rate
what if my top up is reverted?,61,top_up_reverted
i prefer to get a mastercard.,73,visa_or_mastercard
i have one other credit card from the us. do you take it?,54,supported_cards_and_currencies
"hello, i have recharged topup but account is not credited. please help me in this, i guess there is some defect in system.",61,top_up_reverted
i have been charged two times for one transaction.,63,transaction_charged_twice
please tell me what this direct debit in my statement is,28,direct_debit_payment_not_recognised
the app declined my top up. what did i do wrong?,61,top_up_reverted
why am i being charged the wrong currency exchange when i purchased something abroad?,17,card_payment_wrong_exchange_rate
when will the money from a transfer be made available on my account?,67,transfer_timing
whats the reason for my payment being declined? it looked like everything went through ok and my account was good.,25,declined_card_payment
atm ate my card,18,card_swallowed
i can't find the card pin.,38,get_physical_card
will you set a limit to my top-up?,60,top_up_limits
my statement has a charge that shouldn't have been made.,52,request_refund
"my money is gone. i had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",61,top_up_reverted
how long is the delivery time to the us?,12,card_delivery_estimate
"i got my american express in apple pay, why is top up not working in my country?",2,apple_pay_or_google_pay
i cannot get virtual card to work,72,virtual_card_not_working
do you know what your exchange rates are?,32,exchange_rate
when i got cash i believe that the exchange rate was wrong,76,wrong_exchange_rate_for_cash_withdrawal
there's a possibility that my card was compromised.,22,compromised_card
"my transfer failed, why?",35,failed_transfer
need help with a stolen card.,41,lost_or_stolen_card
can i see where my money came from?,70,verify_source_of_funds
what went wrong with my transfer?,27,declined_transfer
i need to withdraw money. where can i do that?,3,atm_support
how can i tell the source for my available funds?,70,verify_source_of_funds
i don't understand why i was charged extra for withdrawing money?,19,cash_withdrawal_charge
i just initiated a transfer but i'd like to cancel it.,8,cancel_transfer
i just got my new card. how can i activate it?,0,activate_my_card
i have a contactless that's broken.,23,contactless_not_working
my wallet was taken and i see that someone is using my card! please help me!,20,cash_withdrawal_not_recognised
will you please help me get my card back?,18,card_swallowed
what should i do if i think there are unauthorized transactions?,22,compromised_card
i was expecting my new card by now.,11,card_arrival
where do i find the auto top up option?,4,automatic_top_up
when i travel can it top up automatically,4,automatic_top_up
do you deliver the pin separately?,38,get_physical_card
can you track my card for me?,11,card_arrival
will i be able to top up by cheque?,58,top_up_by_cash_or_cheque
"if i need delivery on a certain day, is that something that could be accommodated?",12,card_delivery_estimate
what do i do if i do not recognise a cash withdrawal?,20,cash_withdrawal_not_recognised
i do not recognize a direct debit payment that i see on my app,28,direct_debit_payment_not_recognised
what will my exchange rate be?,32,exchange_rate
where did my deposit for my source of funds come from?,70,verify_source_of_funds
i saw that my transfer was declined.,27,declined_transfer
can i get a visa or mastercard?,73,visa_or_mastercard
"hello, i made a payment with my card and it's not working. it's been a while and still says its pending. can you tell when this will go through?",45,pending_card_payment
can you tell me how many currencies i can hold?,36,fiat_currency_support
how can i receive my salary in another currency?,50,receiving_money
why has my card been declined?,25,declined_card_payment
how can i go about ordering a virtual card?,40,getting_virtual_card
what is the way to go about getting a virtual card?,40,getting_virtual_card
please help me with my card. as i have tried to use my card in two different atms but repeatedly it was declining by atm.,26,declined_cash_withdrawal
what's going on? my card wont accept any transactions.,14,card_not_working
do you take swift transfers?,56,top_up_by_bank_transfer_charge
is topping up unlimited?,60,top_up_limits
why can't i top up by cheque?,58,top_up_by_cash_or_cheque
can you tell me why my credit card was declined while trying to top-up?,59,top_up_failed
"i made a mistake when making my last transfer, please cancel before it goes thru.",8,cancel_transfer
i tried entering my passcode and it isn't working. can you help?,44,passcode_forgotten
is there a reason my new card hasn't arrived?,11,card_arrival
in my account i noticed my atm withdrawal is still pending,46,pending_cash_withdrawal
i need you to delete my account right now.,55,terminate_account
are transfers to a beneficiary possible,7,beneficiary_not_allowed
there is unexpected money in my account.,20,cash_withdrawal_not_recognised
explain top-up cancellation,61,top_up_reverted
am i going to see a charge for a sepa transfer?,56,top_up_by_bank_transfer_charge
can you please assist me in completing a transfer? i'm trying and i keep getting an error. i'm trying to purchase a flat and pay the initial mortgage payment. all i keep getting is an error. can you find out what's happening here?,35,failed_transfer
can i change my address?,30,edit_personal_details
i have been trying unsuccessfully to top-up my card. is the system down or not working properly?,59,top_up_failed
in what way can i use the disposable cards?,37,get_disposable_virtual_card
how can i get my pin unblocked?,49,pin_blocked
can i top-up via apple pay?,2,apple_pay_or_google_pay
i've tried completing a very standard transfer and have already attempted it 5 times. what's going on here? is there a problem with your system?,35,failed_transfer
why did i only get $20 when i asked for $100?,75,wrong_amount_of_cash_received
the top-up did not go through.,59,top_up_failed
can you tell me what are disposable cards for?,37,get_disposable_virtual_card
the bank charged me fees for withdrawing cash!,19,cash_withdrawal_charge
